Mode,LineAbbr,Month,Year,ServiceType,AvgBoardings,City,County,ObjectId
Fixed Route Bus - Regular,21,August,2018,SAT,780,"South Salt Lake, Salt Lake City",Salt Lake,5651
Fixed Route Bus - Regular,21,August,2018,SUN,249,"South Salt Lake, Salt Lake City",Salt Lake,5652
Fixed Route Bus - Regular,47,January,2018,SUN,172,"Taylorsville, Murray, West Valley City",Salt Lake,5653
Fixed Route Bus - Regular,9,August,2019,SAT,462,"South Salt Lake, Salt Lake City",Salt Lake,5654
Fixed Route Bus - Regular,35M,October,2019,WKD,1764,"South Salt Lake, West Valley City",Salt Lake,5655
Fixed Route Bus - Regular,35M,November,2019,SAT,796,"South Salt Lake, West Valley City",Salt Lake,5656
Fixed Route Bus - Regular,47,January,2018,WKD,1557,"Taylorsville, Murray, West Valley City",Salt Lake,5657
Fixed Route Bus - Regular,35M,November,2019,WKD,1667,"South Salt Lake, West Valley City",Salt Lake,5658
Fixed Route Bus - Regular,35M,October,2017,SAT,1621,"South Salt Lake, West Valley City",Salt Lake,5659
Fixed Route Bus - Regular,47,February,2018,SAT,580,"Taylorsville, Murray, West Valley City",Salt Lake,5660
Fixed Route Bus - Regular,35M,December,2019,SAT,813,"South Salt Lake, West Valley City",Salt Lake,5661
Fixed Route Bus - Regular,35M,October,2017,WKD,2791,"South Salt Lake, West Valley City",Salt Lake,5662
Fixed Route Bus - Regular,47,February,2018,SUN,171,"Taylorsville, Murray, West Valley City",Salt Lake,5663
Fixed Route Bus - Regular,35M,December,2019,WKD,1598,"South Salt Lake, West Valley City",Salt Lake,5664
Fixed Route Bus - Regular,35M,November,2017,SAT,1500,"South Salt Lake, West Valley City",Salt Lake,5665
Fixed Route Bus - Regular,47,February,2018,WKD,1621,"Taylorsville, Murray, West Valley City",Salt Lake,5666
Fixed Route Bus - Regular,35M,January,2020,SAT,774,"South Salt Lake, West Valley City",Salt Lake,5667
Fixed Route Bus - Regular,35M,November,2017,WKD,2645,"South Salt Lake, West Valley City",Salt Lake,5668
Fixed Route Bus - Regular,47,March,2018,SAT,609,"Taylorsville, Murray, West Valley City",Salt Lake,5669
Fixed Route Bus - Regular,35M,January,2020,WKD,1660,"South Salt Lake, West Valley City",Salt Lake,5670
Fixed Route Bus - Regular,35M,February,2020,SAT,863,"South Salt Lake, West Valley City",Salt Lake,5671
Fixed Route Bus - Regular,35M,February,2020,WKD,1678,"South Salt Lake, West Valley City",Salt Lake,5672
Fixed Route Bus - Regular,35M,March,2020,SAT,755,"South Salt Lake, West Valley City",Salt Lake,5673
Fixed Route Bus - Regular,35M,March,2020,WKD,1399,"South Salt Lake, West Valley City",Salt Lake,5674
Fixed Route Bus - Regular,35M,April,2020,SAT,134,"South Salt Lake, West Valley City",Salt Lake,5675
Fixed Route Bus - Regular,35M,April,2020,WKD,131,"South Salt Lake, West Valley City",Salt Lake,5676
Fixed Route Bus - Regular,47,January,2017,SAT,660,"Taylorsville, Murray, West Valley City",Salt Lake,5677
Fixed Route Bus - Regular,47,January,2017,SUN,192,"Taylorsville, Murray, West Valley City",Salt Lake,5678
Fixed Route Bus - Regular,47,January,2017,WKD,1599,"Taylorsville, Murray, West Valley City",Salt Lake,5679
Fixed Route Bus - Regular,47,February,2017,SAT,739,"Taylorsville, Murray, West Valley City",Salt Lake,5680
Fixed Route Bus - Regular,47,February,2017,SUN,198,"Taylorsville, Murray, West Valley City",Salt Lake,5681
Fixed Route Bus - Regular,47,February,2017,WKD,1706,"Taylorsville, Murray, West Valley City",Salt Lake,5682
Fixed Route Bus - Regular,47,March,2017,SAT,743,"Taylorsville, Murray, West Valley City",Salt Lake,5683
Fixed Route Bus - Regular,47,March,2017,SUN,219,"Taylorsville, Murray, West Valley City",Salt Lake,5684
Fixed Route Bus - Regular,47,March,2017,WKD,1692,"Taylorsville, Murray, West Valley City",Salt Lake,5685
Fixed Route Bus - Regular,47,April,2017,SAT,731,"Taylorsville, Murray, West Valley City",Salt Lake,5686
Fixed Route Bus - Regular,47,April,2017,SUN,183,"Taylorsville, Murray, West Valley City",Salt Lake,5687
Fixed Route Bus - Regular,47,April,2017,WKD,1679,"Taylorsville, Murray, West Valley City",Salt Lake,5688
Fixed Route Bus - Regular,47,May,2017,SAT,683,"Taylorsville, Murray, West Valley City",Salt Lake,5689
Fixed Route Bus - Regular,47,May,2017,SUN,200,"Taylorsville, Murray, West Valley City",Salt Lake,5690
Fixed Route Bus - Regular,47,May,2017,WKD,1674,"Taylorsville, Murray, West Valley City",Salt Lake,5691
Fixed Route Bus - Regular,47,June,2017,SAT,747,"Taylorsville, Murray, West Valley City",Salt Lake,5692
Fixed Route Bus - Regular,47,June,2017,SUN,206,"Taylorsville, Murray, West Valley City",Salt Lake,5693
Fixed Route Bus - Regular,47,June,2017,WKD,1511,"Taylorsville, Murray, West Valley City",Salt Lake,5694
Fixed Route Bus - Regular,47,July,2017,SAT,647,"Taylorsville, Murray, West Valley City",Salt Lake,5695
Fixed Route Bus - Regular,47,July,2017,SUN,220,"Taylorsville, Murray, West Valley City",Salt Lake,5696
Fixed Route Bus - Regular,47,July,2017,WKD,1501,"Taylorsville, Murray, West Valley City",Salt Lake,5697
Fixed Route Bus - Regular,47,August,2017,SAT,643,"Taylorsville, Murray, West Valley City",Salt Lake,5698
Fixed Route Bus - Regular,47,August,2017,SUN,200,"Taylorsville, Murray, West Valley City",Salt Lake,5699
Fixed Route Bus - Regular,47,August,2017,WKD,1450,"Taylorsville, Murray, West Valley City",Salt Lake,5700
Fixed Route Bus - Regular,47,September,2017,SAT,621,"Taylorsville, Murray, West Valley City",Salt Lake,5701
Fixed Route Bus - Regular,47,September,2017,SUN,199,"Taylorsville, Murray, West Valley City",Salt Lake,5702
Fixed Route Bus - Regular,47,September,2017,WKD,1745,"Taylorsville, Murray, West Valley City",Salt Lake,5703
Fixed Route Bus - Regular,47,October,2017,SAT,688,"Taylorsville, Murray, West Valley City",Salt Lake,5704
Fixed Route Bus - Regular,47,October,2017,SUN,215,"Taylorsville, Murray, West Valley City",Salt Lake,5705
Fixed Route Bus - Regular,47,October,2017,WKD,1728,"Taylorsville, Murray, West Valley City",Salt Lake,5706
Fixed Route Bus - Regular,47,November,2017,SAT,641,"Taylorsville, Murray, West Valley City",Salt Lake,5707
Fixed Route Bus - Regular,47,November,2017,SUN,187,"Taylorsville, Murray, West Valley City",Salt Lake,5708
Fixed Route Bus - Regular,47,November,2017,WKD,1685,"Taylorsville, Murray, West Valley City",Salt Lake,5709
Fixed Route Bus - Regular,47,December,2017,SAT,547,"Taylorsville, Murray, West Valley City",Salt Lake,5710
Fixed Route Bus - Regular,47,December,2017,SUN,143,"Taylorsville, Murray, West Valley City",Salt Lake,5711
Fixed Route Bus - Regular,47,December,2017,WKD,1360,"Taylorsville, Murray, West Valley City",Salt Lake,5712
Fixed Route Bus - Regular,47,January,2018,SAT,542,"Taylorsville, Murray, West Valley City",Salt Lake,5713
Fixed Route Bus - Regular,9,August,2019,SUN,218,"South Salt Lake, Salt Lake City",Salt Lake,5714
Fixed Route Bus - Regular,640,October,2018,SAT,511,"South Ogden, Riverdale, Clearfield, Sunset, Ogden, Clinton, Layton, West Haven, Roy","Weber, Davis",5715
Fixed Route Bus - Regular,47,March,2018,SUN,188,"Taylorsville, Murray, West Valley City",Salt Lake,5716
Fixed Route Bus - Regular,47,March,2018,WKD,1531,"Taylorsville, Murray, West Valley City",Salt Lake,5717
Fixed Route Bus - Regular,47,April,2018,SAT,681,"Taylorsville, Murray, West Valley City",Salt Lake,5718
Fixed Route Bus - Regular,47,April,2018,SUN,180,"Taylorsville, Murray, West Valley City",Salt Lake,5719
Fixed Route Bus - Regular,35M,December,2017,SAT,1308,"South Salt Lake, West Valley City",Salt Lake,5720
Fixed Route Bus - Regular,47,April,2018,WKD,1609,"Taylorsville, Murray, West Valley City",Salt Lake,5721
Fixed Route Bus - Regular,47,May,2018,SAT,630,"Taylorsville, Murray, West Valley City",Salt Lake,5722
Fixed Route Bus - Regular,35M,December,2017,WKD,2313,"South Salt Lake, West Valley City",Salt Lake,5723
Fixed Route Bus - Regular,47,May,2018,SUN,191,"Taylorsville, Murray, West Valley City",Salt Lake,5724
Fixed Route Bus - Regular,35M,January,2018,SAT,1283,"South Salt Lake, West Valley City",Salt Lake,5725
Fixed Route Bus - Regular,47,May,2018,WKD,1557,"Taylorsville, Murray, West Valley City",Salt Lake,5726
Fixed Route Bus - Regular,35M,January,2018,WKD,2395,"South Salt Lake, West Valley City",Salt Lake,5727
Fixed Route Bus - Regular,47,June,2018,SAT,685,"Taylorsville, Murray, West Valley City",Salt Lake,5728
Fixed Route Bus - Regular,35M,February,2018,SAT,1307,"South Salt Lake, West Valley City",Salt Lake,5729
Fixed Route Bus - Regular,47,June,2018,SUN,193,"Taylorsville, Murray, West Valley City",Salt Lake,5730
Fixed Route Bus - Regular,35M,February,2018,WKD,2441,"South Salt Lake, West Valley City",Salt Lake,5731
Fixed Route Bus - Regular,47,June,2018,WKD,1463,"Taylorsville, Murray, West Valley City",Salt Lake,5732
Fixed Route Bus - Regular,35M,March,2018,SAT,1376,"South Salt Lake, West Valley City",Salt Lake,5733
Fixed Route Bus - Regular,47,July,2018,SAT,634,"Taylorsville, Murray, West Valley City",Salt Lake,5734
Fixed Route Bus - Regular,35M,March,2018,WKD,2454,"South Salt Lake, West Valley City",Salt Lake,5735
Fixed Route Bus - Regular,47,July,2018,SUN,194,"Taylorsville, Murray, West Valley City",Salt Lake,5736
Fixed Route Bus - Regular,35M,April,2018,SAT,1388,"South Salt Lake, West Valley City",Salt Lake,5737
Fixed Route Bus - Regular,47,July,2018,WKD,1445,"Taylorsville, Murray, West Valley City",Salt Lake,5738
Fixed Route Bus - Regular,35M,April,2018,WKD,2502,"South Salt Lake, West Valley City",Salt Lake,5739
Fixed Route Bus - Regular,47,August,2018,SAT,702,"Taylorsville, Murray, West Valley City",Salt Lake,5740
Fixed Route Bus - Regular,35M,May,2018,SAT,1329,"South Salt Lake, West Valley City",Salt Lake,5741
Fixed Route Bus - Regular,47,August,2018,SUN,205,"Taylorsville, Murray, West Valley City",Salt Lake,5742
Fixed Route Bus - Regular,35M,May,2018,WKD,2525,"South Salt Lake, West Valley City",Salt Lake,5743
Fixed Route Bus - Regular,47,August,2018,WKD,1626,"Taylorsville, Murray, West Valley City",Salt Lake,5744
Fixed Route Bus - Regular,35M,June,2018,SAT,1377,"South Salt Lake, West Valley City",Salt Lake,5745
Fixed Route Bus - Regular,47,September,2018,SAT,712,"Taylorsville, Murray, West Valley City",Salt Lake,5746
Fixed Route Bus - Regular,35M,June,2018,WKD,2421,"South Salt Lake, West Valley City",Salt Lake,5747
Fixed Route Bus - Regular,47,September,2018,SUN,212,"Taylorsville, Murray, West Valley City",Salt Lake,5748
Fixed Route Bus - Regular,47,September,2018,WKD,1834,"Taylorsville, Murray, West Valley City",Salt Lake,5749
Fixed Route Bus - Regular,47,October,2018,SAT,687,"Taylorsville, Murray, West Valley City",Salt Lake,5750
Fixed Route Bus - Regular,47,October,2018,SUN,228,"Taylorsville, Murray, West Valley City",Salt Lake,5751
Fixed Route Bus - Regular,47,October,2018,WKD,1701,"Taylorsville, Murray, West Valley City",Salt Lake,5752
Fixed Route Bus - Regular,47,November,2018,SAT,634,"Taylorsville, Murray, West Valley City",Salt Lake,5753
Fixed Route Bus - Regular,47,November,2018,SUN,180,"Taylorsville, Murray, West Valley City",Salt Lake,5754
Fixed Route Bus - Regular,47,November,2018,WKD,1675,"Taylorsville, Murray, West Valley City",Salt Lake,5755
Fixed Route Bus - Regular,47,December,2018,SAT,573,"Taylorsville, Murray, West Valley City",Salt Lake,5756
Fixed Route Bus - Regular,47,December,2018,SUN,158,"Taylorsville, Murray, West Valley City",Salt Lake,5757
Fixed Route Bus - Regular,47,December,2018,WKD,1327,"Taylorsville, Murray, West Valley City",Salt Lake,5758
Fixed Route Bus - Regular,47,January,2019,SAT,570,"Taylorsville, Murray, West Valley City",Salt Lake,5759
Fixed Route Bus - Regular,47,January,2019,SUN,159,"Taylorsville, Murray, West Valley City",Salt Lake,5760
Fixed Route Bus - Regular,47,January,2019,WKD,1507,"Taylorsville, Murray, West Valley City",Salt Lake,5761
Fixed Route Bus - Regular,47,February,2019,SAT,600,"Taylorsville, Murray, West Valley City",Salt Lake,5762
Fixed Route Bus - Regular,47,February,2019,SUN,153,"Taylorsville, Murray, West Valley City",Salt Lake,5763
Fixed Route Bus - Regular,47,February,2019,WKD,1489,"Taylorsville, Murray, West Valley City",Salt Lake,5764
Fixed Route Bus - Regular,47,March,2019,SAT,608,"Taylorsville, Murray, West Valley City",Salt Lake,5765
Fixed Route Bus - Regular,47,March,2019,SUN,162,"Taylorsville, Murray, West Valley City",Salt Lake,5766
Fixed Route Bus - Regular,47,March,2019,WKD,1510,"Taylorsville, Murray, West Valley City",Salt Lake,5767
Fixed Route Bus - Regular,47,April,2019,SAT,596,"Taylorsville, Murray, West Valley City",Salt Lake,5768
Fixed Route Bus - Regular,47,April,2019,SUN,173,"Taylorsville, Murray, West Valley City",Salt Lake,5769
Fixed Route Bus - Regular,47,April,2019,WKD,1539,"Taylorsville, Murray, West Valley City",Salt Lake,5770
Fixed Route Bus - Regular,47,May,2019,SAT,597,"Taylorsville, Murray, West Valley City",Salt Lake,5771
Fixed Route Bus - Regular,47,May,2019,SUN,201,"Taylorsville, Murray, West Valley City",Salt Lake,5772
Fixed Route Bus - Regular,47,May,2019,WKD,1453,"Taylorsville, Murray, West Valley City",Salt Lake,5773
Fixed Route Bus - Regular,21,January,2020,SAT,939,"South Salt Lake, Salt Lake City",Salt Lake,5774
Fixed Route Bus - Regular,21,August,2018,WKD,1960,"South Salt Lake, Salt Lake City",Salt Lake,5775
Fixed Route Bus - Regular,21,January,2020,SUN,371,"South Salt Lake, Salt Lake City",Salt Lake,5776
Fixed Route Bus - Regular,640,October,2018,WKD,1020,"South Ogden, Riverdale, Clearfield, Sunset, Ogden, Clinton, Layton, West Haven, Roy","Weber, Davis",5777
Fixed Route Bus - Regular,35M,July,2018,SAT,1231,"South Salt Lake, West Valley City",Salt Lake,5778
Fixed Route Bus - Regular,640,November,2018,SAT,450,"South Ogden, Riverdale, Clearfield, Sunset, Ogden, Clinton, Layton, West Haven, Roy","Weber, Davis",5779
Fixed Route Bus - Regular,35M,July,2018,WKD,2339,"South Salt Lake, West Valley City",Salt Lake,5780
Fixed Route Bus - Regular,9,August,2019,WKD,1031,"South Salt Lake, Salt Lake City",Salt Lake,5781
Fixed Route Bus - Regular,640,November,2018,WKD,959,"South Ogden, Riverdale, Clearfield, Sunset, Ogden, Clinton, Layton, West Haven, Roy","Weber, Davis",5782
Fixed Route Bus - Regular,35M,August,2018,SAT,1238,"South Salt Lake, West Valley City",Salt Lake,5783
Fixed Route Bus - Regular,9,September,2019,SAT,824,"South Salt Lake, Salt Lake City",Salt Lake,5784
Fixed Route Bus - Regular,640,December,2018,SAT,447,"South Ogden, Riverdale, Clearfield, Sunset, Ogden, Clinton, Layton, West Haven, Roy","Weber, Davis",5785
Fixed Route Bus - Regular,35M,August,2018,WKD,2201,"South Salt Lake, West Valley City",Salt Lake,5786
Fixed Route Bus - Regular,21,September,2018,SAT,775,"South Salt Lake, Salt Lake City",Salt Lake,5787
Fixed Route Bus - Regular,35M,September,2018,SAT,1108,"South Salt Lake, West Valley City",Salt Lake,5788
Fixed Route Bus - Regular,21,January,2020,WKD,2167,"South Salt Lake, Salt Lake City",Salt Lake,5789
Fixed Route Bus - Regular,21,September,2018,SUN,271,"South Salt Lake, Salt Lake City",Salt Lake,5790
Fixed Route Bus - Regular,640,December,2018,WKD,750,"South Ogden, Riverdale, Clearfield, Sunset, Ogden, Clinton, Layton, West Haven, Roy","Weber, Davis",5791
Fixed Route Bus - Regular,9,September,2019,SUN,349,"South Salt Lake, Salt Lake City",Salt Lake,5792
Fixed Route Bus - Regular,35M,September,2018,WKD,2064,"South Salt Lake, West Valley City",Salt Lake,5793
Fixed Route Bus - Regular,21,September,2018,WKD,2366,"South Salt Lake, Salt Lake City",Salt Lake,5794
Fixed Route Bus - Regular,21,February,2020,SAT,1033,"South Salt Lake, Salt Lake City",Salt Lake,5795
Fixed Route Bus - Regular,9,September,2019,WKD,1514,"South Salt Lake, Salt Lake City",Salt Lake,5796
Fixed Route Bus - Regular,640,January,2019,SAT,431,"South Ogden, Riverdale, Clearfield, Sunset, Ogden, Clinton, Layton, West Haven, Roy","Weber, Davis",5797
Fixed Route Bus - Regular,35M,October,2018,SAT,1071,"South Salt Lake, West Valley City",Salt Lake,5798
Fixed Route Bus - Regular,21,October,2018,SAT,823,"South Salt Lake, Salt Lake City",Salt Lake,5799
Fixed Route Bus - Regular,21,February,2020,SUN,385,"South Salt Lake, Salt Lake City",Salt Lake,5800
Fixed Route Bus - Regular,9,October,2019,SAT,867,"South Salt Lake, Salt Lake City",Salt Lake,5801
Fixed Route Bus - Regular,640,January,2019,WKD,861,"South Ogden, Riverdale, Clearfield, Sunset, Ogden, Clinton, Layton, West Haven, Roy","Weber, Davis",5802
Fixed Route Bus - Regular,35M,October,2018,WKD,2074,"South Salt Lake, West Valley City",Salt Lake,5803
Fixed Route Bus - Regular,21,October,2018,SUN,236,"South Salt Lake, Salt Lake City",Salt Lake,5804
Fixed Route Bus - Regular,21,October,2018,WKD,2286,"South Salt Lake, Salt Lake City",Salt Lake,5805
Fixed Route Bus - Regular,21,November,2018,SAT,800,"South Salt Lake, Salt Lake City",Salt Lake,5806
Fixed Route Bus - Regular,21,November,2018,SUN,276,"South Salt Lake, Salt Lake City",Salt Lake,5807
Fixed Route Bus - Regular,21,November,2018,WKD,2295,"South Salt Lake, Salt Lake City",Salt Lake,5808
Fixed Route Bus - Regular,21,December,2018,SAT,699,"South Salt Lake, Salt Lake City",Salt Lake,5809
Fixed Route Bus - Regular,21,December,2018,SUN,216,"South Salt Lake, Salt Lake City",Salt Lake,5810
Fixed Route Bus - Regular,21,December,2018,WKD,1884,"South Salt Lake, Salt Lake City",Salt Lake,5811
Fixed Route Bus - Regular,21,January,2019,SAT,743,"South Salt Lake, Salt Lake City",Salt Lake,5812
Fixed Route Bus - Regular,21,January,2019,SUN,257,"South Salt Lake, Salt Lake City",Salt Lake,5813
Fixed Route Bus - Regular,21,January,2019,WKD,2132,"South Salt Lake, Salt Lake City",Salt Lake,5814
Fixed Route Bus - Regular,21,February,2019,SAT,725,"South Salt Lake, Salt Lake City",Salt Lake,5815
Fixed Route Bus - Regular,21,February,2019,SUN,226,"South Salt Lake, Salt Lake City",Salt Lake,5816
Fixed Route Bus - Regular,21,February,2019,WKD,2134,"South Salt Lake, Salt Lake City",Salt Lake,5817
Fixed Route Bus - Regular,21,March,2019,SAT,723,"South Salt Lake, Salt Lake City",Salt Lake,5818
Fixed Route Bus - Regular,21,March,2019,SUN,227,"South Salt Lake, Salt Lake City",Salt Lake,5819
Fixed Route Bus - Regular,21,March,2019,WKD,2061,"South Salt Lake, Salt Lake City",Salt Lake,5820
Fixed Route Bus - Regular,21,April,2019,SAT,748,"South Salt Lake, Salt Lake City",Salt Lake,5821
Fixed Route Bus - Regular,21,April,2019,SUN,232,"South Salt Lake, Salt Lake City",Salt Lake,5822
Fixed Route Bus - Regular,21,April,2019,WKD,2114,"South Salt Lake, Salt Lake City",Salt Lake,5823
Fixed Route Bus - Regular,21,May,2019,SAT,666,"South Salt Lake, Salt Lake City",Salt Lake,5824
Fixed Route Bus - Regular,21,May,2019,SUN,232,"South Salt Lake, Salt Lake City",Salt Lake,5825
Fixed Route Bus - Regular,21,May,2019,WKD,1932,"South Salt Lake, Salt Lake City",Salt Lake,5826
Fixed Route Bus - Regular,21,June,2019,SAT,713,"South Salt Lake, Salt Lake City",Salt Lake,5827
Fixed Route Bus - Regular,21,June,2019,SUN,231,"South Salt Lake, Salt Lake City",Salt Lake,5828
Fixed Route Bus - Regular,21,June,2019,WKD,1750,"South Salt Lake, Salt Lake City",Salt Lake,5829
Fixed Route Bus - Regular,21,July,2019,SAT,663,"South Salt Lake, Salt Lake City",Salt Lake,5830
